call_id,topic,tone,customer_text
CALL20250915-0105,policy_renewal,harsh,"Mr. Verma: My policy POL45111735 is due for renewal next week. Explain renewal steps and if any grace period applies. If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT."
CALL20250915-0106,loan_closure,polite,"Ms. Roy: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Kindly guide me through the process and email a summary as well. Could you please help me with this? I’d really appreciate it. Kindly confirm by email and SMS. If needed, I can visit the branch on 05-Sep-2025."
CALL20250915-0107,insurance_new_policy,neutral,"Mr. Iyer: I’m considering a term insurance plan for ₹120000 sum assured. Share options, premium, and riders. I need the details so I can decide. Pls share the exact steps and any documents required. Pls share steps & TAT. Email also ok."
CALL20250915-0108,insurance_claim_status,polite,Mr. Banerjee: I submitted an insurance claim 11-Sep-2025 with reference CLM7032095. What’s the status and next steps? Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Kindly confirm by email and SMS.
CALL20250915-0109,card_block_unblock,neutral,Mr. Sharma: My card ending 8077 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Kindly confirm the figures and timelines. Please share the exact steps and any documents required. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. Please share a ticket number for reference.
CALL20250915-0110,loan_approval_status,polite,Mr. Gupta: I filed a loan application 02-Sep-2025 with ID APP141216. What is the current approval status and expected timeline? I submitted all KYC documents and income proofs; please confirm if anything is pending on my end. Could you please help me with this? I’d really appreciate it. Kindly guide me through the process and email a summary as well. Provide the exact steps and any reference numbers.
CALL20250915-0111,card_block_unblock,harsh,"Mr. Pillai: My card ending 9930 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. This is ridiculous and far below service standards. If it isn’t resolved, I will escalate a formal complaint. Keep it short and specific. My registered mobile ends with 9321."
CALL20250915-0112,loan_closure,frustrated,Mr. Iyer: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. This delay is causing issues for my plans. I have been waiting longer than expected and it’s inconvenient. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My email on record is verified; last update was on 23-Jul-2025.
CALL20250915-0113,card_activation,polite,"Mr. Pillai: My new credit card ending 9190 arrived. Please instruct me on activation and initial PIN setup. If app activation is possible, I prefer that. Otherwise, share the IVR steps. Thanks in advance for your support. Could you please help me with this? I’d really appreciate it. Provide the exact steps and any reference numbers."
CALL20250915-0114,account_closing,harsh,"Mr. Banerjee: I’d like to close my savings account ending 2807. Tell me the exact process and any charges involved. If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates."
CALL20250915-0115,card_activation,neutral,Ms. Patel: My new credit card ending 9251 arrived. Pls instruct me on activation and initial PIN setup. I need the details so I can decide. Pls confirm the figures and timelines. Pls share steps & TAT. Email also ok.
CALL20250915-0116,loan_closure,neutral,"Mr. Singh: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Kindly confirm the figures and timelines. Please share the exact steps and any documents required. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 14-Sep-2025."
CALL20250915-0117,card_block_unblock,polite,Mr. Khan: My card ending 0948 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Pls guide me through the process and email a summary as well. Could you pls help me with this? I’d really appreciate it. Pls share steps & TAT. Email also ok. My registered mobile ends with 1831.
CALL20250915-0118,card_block_unblock,polite,Mr. Reddy: My card ending 0328 got blocked after wrong PIN attempts. Help me unblock it or arrange a replacement. Pls guide me through the process and email a summary as well. Thanks in advance for your support. Pls share steps & TAT. Email also ok. My registered mobile ends with 5821.
CALL20250915-0119,policy_renewal,aggressive,Mr. Sharma: My policy POL20613590 is due for renewal next week. Explain renewal steps and if any grace period applies. Stop pushing generic updates and fix it. This delay is unacceptable; I expect a concrete resolution today. Keep it short and specific. My registered mobile ends with 2864.
CALL20250915-0120,loan_closure,neutral,Mr. Pillai: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Please share the exact steps and any documents required. Kindly confirm the figures and timelines. Kindly confirm by email and SMS. I prefer communication by SMS for quick updates.
CALL20250915-0121,insurance_claim_status,aggressive,Mr. Sharma: I submitted an insurance claim 25-Aug-2025 with reference CLM3485397. What’s the status and next steps? I’ve repeated this multiple times; I want action now. Stop pushing generic updates and fix it. Keep it short and specific.
CALL20250915-0122,policy_renewal,neutral,Mr. Iyer: My policy POL99246350 is due for renewal next week. Explain renewal steps and if any grace period applies. Please share the exact steps and any documents required. I need the details so I can decide. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. My registered mobile ends with 5019.
CALL20250915-0123,loan_inquiry,harsh,"Mr. Gupta: I’m exploring a personal loan around ₹600000. What would be the interest rate, EMI, and tenure options? If it isn’t resolved, I will escalate a formal complaint. This is ridiculous and far below service standards. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT. If needed, I can visit the branch on 10-Sep-2025."
CALL20250915-0124,loan_closure,neutral,Mr. Reddy: I want to close my loan and obtain the NOC. Please confirm the foreclosure amount today and the steps to finish closure. Please share the exact steps and any documents required. I need the details so I can decide. 1) confirm status/charges; 2) steps to proceed; 3) documents needed; 4) exact timeline/TAT.
CALL20250915-0125,policy_cancellation,polite,Mr. Khan: I want to cancel my policy POL72462353 and understand the refund rules. Tell me the procedure and timelines. Thanks in advance for your support. Kindly guide me through the process and email a summary as well. Keep it short and specific. Please share a ticket number for reference.
CALL20250915-0126,policy_cancellation,polite,Ms. Das: I want to cancel my policy POL82542927 and understand the refund rules. Tell me the procedure and timelines. Kindly share the pro-rated refund amount and how long refunds usually take. Could you please help me with this? I’d really appreciate it. Thanks in advance for your support. Provide the exact steps and any reference numbers. My registered mobile ends with 6365.
